id,review,label
이재구,직원들이 불친절,0
윤경,생각보다별로,0
김학수,빵점입니다,0
김성찬,비싸다,0
박성우,시끄러운,0
이근영,맛없어,0
ks kim,주인장 별루,0
신정훈,직원 교육 좀 시켰으면 좋겠네요. 장사를 하는건지 쳐노는건지 ㅋㅋㅋ,0
김연우,가게가 참 넓네요 끝.,0
Seongho Cho,카페 크기 말고는 다 별로네요,0
강비,가격사악..맛은 싸구려,0
미애,이쁜데 맛은.....?,0
Soyoung Jin,여긴...서비스정말...노답...,0
흠흠,민트차 진짜 걍 찬물에 치약탄것 같아요..ㅠ 적게 3모금 마시고 더는 못 마시겟더라구요ㅠ,0
서희선,"왜 유명한 곳인지는 모르겠다,,,, 지하층은 비가 새고 겨울되면 완전 추울 것 같은 곳,,,",0
Bob,사람너무많아. 음료그럭저럭...애들 다 모여서 팀플하는 곳이구나!,0
구글맵리뷰어,스콘이 밍밍함,0
Wonyoung Kim,머그컵을 쓰지않는곳 쇼파가 더러워ㅠ,0
Yongjin Kwon,사람이 너무많아서 시끄러워요,0
Sukwon Ryoo,티라미수가 맛이 없음..,0
정승모,음.. 생각보다 맛이 없어졌다..,0
Nobody,공간빨,0
黃柏清,공간이 넉넉한 카페지만 티라미수의 아쉬운 점은 생크림만 사용하고 맛이 아주 평범해서 전혀 추천하지 않습니다.,0
•v•쪼아,담배냄새 개쩌는 곳 삼층은 정말 환기 시설이나 제대로 하고 흡연구역을 만들었음 좋겠다,0
구자민,맛도 없고 사람은 많고....사람 많아서 갔는데 커피가 너무 맛없었음,0
태환타,맛은 없고 비싸고 위치는 최상인 곳,0
이현주,사람도 많고 테이블도 가까워서 좀 시끄럽습니다. 커피가 맛있지 않아요.,0
박지은,담배냄새 오지게 남,0
조상욱,강남은 강남  자리엄서용,0
NAE LEE LEE (Nelly),"음악도, 사람들 말소리도 너무 시끄러워서 저는 별로......",0
Jinwoo Yoon,의자 관리 상태 불량합니다,0
KYUNGSU JU,지옥의 돗대기 시장...,0
김정헌,타지점 대비 별로,0
SkyFull S,사람많고 비쌈.뷰는 좋지만 번잡한거 싫어하면 안좋음,0
HY,"경치와 건물, 그게 전부다. 음료 받아서 먹는 순간 경치 좋은 것도 잊고 가게 나오고 싶어짐...1인 1음료니까 주문은 한다지만 어쩌다 뷰 좋은 자리 잘 잡아서 앉으면 음료는 버려도 될 거 같음. 다시 가고싶지 않다",0
D.i. Park (고민중),자리는 부족손님을 너무 상업적으로 관리항,0
김보경,별로예요뷰를 생각하시는 분은. 바닷가에서 커피를 사서 마시면 좋아요너무 복잡하고 커피를 마신다기보다. 자리를 어떡해 잡아야하는지를 생각하게 만드는 곳,0
강사랑,사람이 너무 많고 손님이 오면 무조건 줄세워두고 자리있으면 찾아앉으라는식입니다...불친절하고 부산에서 보는 흔한 바다 풍경인데 이렇게 고생해서 봐야하나 싶은생각에 줄만서다 돌아나온곳...,0
황선희,정말 쨔증제대로난곳..자리가없으면 손님을받으면 안될텐데 구겻구겻 들어오게해서 거리두기는전혀안되는곳..방갈로까지 커피들고 아기들과더운방으로..주말에간 내탓,0
이종욱,사람은 많은데 남자화장실딱한칸 한평 여자화장실은 잘모르겠지만 여자분들은 밖에서 기다리고 있더라구요 급한볼일 있으시면 난감하겠더라구요 건물은 3층인데 어떻게 그렇게해놨는지 그리고 젊은분들은 가보셔도좋겠지만... 바다는 동해바다가최고인것같아요남해쪽이라그런지 물색깔도 그렇고 여기가지마세요커피맛은 보통프렌차이즈맛정도입니다,0
myunghee Park,너무 치사하게 아예 입구와 출구로 나눠서 음료 시키지도 않으면 들어가지도 못하게 해뒀네요.. 들어가서 시키지 않은 사람때문인거 같은데 아무리 그래도 그렇지 카페가 입장료 내고 들어가는 놀이동산도 아니고.. 카페 분위기 보고 혹은 일행 기다렸다 시킬수도 있는건데 정말 자본주의적이게 놀이동산 입구 출구처럼 만들어 놓은거 보고 정떨어져서 바로 나왔네요..,0
Gilbert Kim,사람이 너무 많아 자리가 없어도 일단 커피 주문부터 받습니다. 이후에 취소도 못하고 서서마시던 가져가든 관심없습니다. 비 엄청많이 오는날 비맞고 왔는데 정말 대 실망입니다. 결국 커피 나오고 20분기다려 겨우 자리 잡았습니다. 절대 다시오지 않습니다. 시간 많은분만 오세요. 사람은 정말 많아요...,0
Kyunga Lee,전 별로 였어요~^^;;;지인 추천으로 갔는데...유명해서 그런지 사람많아서 웨이팅 심하고 자리잡기도 힘들고...뷰도 기장쪽 다른커피숖에 비해 그닥 ㅠㅜ건물 인테리어가 멋진거 왜에는...쩝비싸고...맛도 썩,0
이라라,뷰는 좋긴한데 사람들이 너무 많고 시끄럽고 겨울이라 밖은 추운데 안에 내부에 앉을 자리가 없어서 좀 그랬네요. 커피 맛도 별로고 자리이동이 좀 잘되면 좋겠는데 너무 돛대기시장 같아서 두 번은 안가고싶어요.,0
황진선,기장 임랑해수욕장을 바라보며 커피한잔에 맘까지 넓어지는듯 눈이 호강하는곳 맞습니다 실내 인테리어도 좋구요 그런데 그런이유로 많은사람들이찾아와 빈틈이 없을정도로 자리배치가 되어있고 포화상태의 손님으로 줄을서서주문을 하여야 하고 대화를 하기에는 주변이 너무산만하고 시끄럽습니다화장실도 1층에 1칸씩... 거기도 줄을서야합니다 한번은 가도 두번은 안가고 싶어요더 좋은곳도 많으니까요암튼 사람구경 실컷하고 왔어요~ㅠ,0
김김민진,커피 맛  없고 비싸고 더렵고더렵다  피난촌인지..거지촌인지. 방역수칙은 어디가고그 좁은 커피숍에 도데체 몇명을 받는거야.주차할 자리가 없는데도 손님 계속 받고갔다왔서 몸이 거려워서  두번다시는 가기싫은곳,0
R Kim (Trip intoxication),기장의 가장 대표적인 바닷가가 보이는 카페임.너무 유명해서 그런진 모르겠지만 음료의 퀄리티가 굉장히 떨어지며 너무 사람이 많이 소리가 많이 울림. 야외에 앉을수있는 공간이 꽤 느낌있지만 오래 앉아있기엔 불편함.남자 셋이서 갔었는데 먹다가 바퀴벌레 돌아다니는거 발견.  바로나옴.우리의 기억 = 시끄러운데 맛없고 바퀴벌레 돌아다니는 바다보이는 카페.,0
똥개박상열,여기 커피맛은 신맛이 특징이며 커피가 쓸데없이 비싸고디저트류는 가격에 비하면 최악의 맛을 내고 있습니다오로지 맛으로 하면 별 0 점을 주고 싶지만뷰가 괜찮아서 1개 드립니다.두번 갈일은 절대 없는곳입니다,0
박jason,카카오맵에 후기 닫아버렸네요,0
TAEJU KO,한번 나갔다 들어오면 손님을 아주 이상한 사람취급함. 다마시고 나갔다가 다시 화장실 못써서 다시 들어갔다가 완전 기분상함. 뭐 이런곳이 다있나싶었음. 경치빼고는 전부 아닌듯. 가격대비 완전비추,0
Amy정미연,너무 덥고 주문을해야지 입구에 들어가는것도 별로입니다. 일행때문에 들어가는 아저씨와 입구 직원이 주문안하고 들어갔다고 싸우더라구요,0
돌세,맛없고 직원불친절에 경치만좋은이곳,0
미야꼬,한번쯤 가보고 싶었던 카페였는데 멀어서 못가다가근처 일이 있어 방문하게 되었는데 두번은 안갈카페입니다 라떼와 아메리카노 그리고 마카롱. 빵을 시켰는데 기대를 너무 한탓인지 맛이 보통에도 못미치는맛이었습니다 라떼는 쓰고 탄 맛이났고 빵은 굳어있어서 비린내까지 살짝 났습니다.거기서 실망을 한번했고 뷰를 보기위해 야외 의자및 쿠션으로 갔는데 머리카락과 찌꺼기들이 쿠션에 그대로 묻어있었지만 직원 어느 한명도 관심이 없이 오로지 차메뉴 응대만 하고 있었습니다 그리고 많이 불친절 합니다뷰하나와 사진들로 마음을 달랠뿐이지 아무것도 없더군여 거기다가 문앞에는 또 작은카라반으로 아이스크림을 따로 팔더군여? 너무심한거 아닙니까?멀리서 온 손님들이 대부분일 텐데 서비스차원에서제공은 못할망정 커피맛이랑 머리카락 때문에기분상해서 나오는데 또 아이스크림 카라반보니 화까지 살짝 나더군여 손님이 무슨 봉도 아니고 좀 심하다고 생각하지 않나여?  아이스크림을 그냥 달라는 뜻은 아니지만 너무 상술이 드러나게 보여서 인상써졌고 손님에 대한 최소 배려가 보이지 않았네요일렬로 줄서는거부터 나가는곳 입구랑 겹쳐져서몹시 불편했던거 하며 사장이 이글 혹씨 보게된다면 쓴소리한다고 속상해 하지만 말고 좀 참고하길 바랍니다 바닷가 용왕님한테 절하셔야 될듯ㅋ바닷가 배경 하나보다가 10분있다 나온 손님이,0
Jaeik Song,주변 바다경치  너무 좋아요. 허나  넘쳐나는 고객의  편의시설. 수용인원  고려하지않는 장사에만 치중하고있어 기분이 상하네요,0
MisTi Park,자녀를 동반한 손님은 아이들이 천방지축 달려놀며 내는 소음과 질서에 각별히 조심해야만 하는 장소다. 대형 키즈파크가 아니다. 노키즈 존이 엄연히 표시되어 있는데도 들어가 아이들을 쿠션위에서 뛰놀게 한다. 자녀를 양육하는  사람이 사람들에게 해서는 안될 짓이다. 분위기 조성 관리를 못하면 커피숍으로써의 가치가 없다. 멀리서 찾아갈 이유도 없다.,0
물키남,"주말엔 정말 지옥입니다. 자리가 없음에도 주문/결제시키고 입장시킵니다. 사람들은 커피를 들고 빈자리를 찾아야하고 앉아있는 사람도 커피가 떨어지면 비켜줘야하나 눈치를 봅니다. 커피나 디져트의 맛도 특별하지 않으며, 그나마 별한개는 건물과 조망때문입니다. 이럴꺼면 주말엔 예약제로 운영하던지..평일에가시거나 사람이 한적할때 노려보세요. 이 곳때문에 드라이브하려해도 해안도로가 막혀 웨이브온 위쪽까지 않갑니다.",0
E J,가격도 비싼데다가 서비스 정신도 없음음료에 케이크까지 시키면 인당 만원 넘게 시키는데새해 다가온다고 제작한 달력?은 그룹당 하나씩 준다고 못 갖고 가게 함,0
구구구구,사람 많고 비싸고 도떼기 시장,0
도로시,음료든 커피든 맛없어요 경치보러가는기분이에요 금액에 맞게 맛도좀 올려주세요 자몽에이드.. 해열제먹는줄 ㅡㅡ,0
Juyoung Pyo,운치있고 너무좋아요 커피도맛잇고 하지만 카운터에서 주문받는 여자분 서비스 최악입니다. 너무 기분나쁘네요 주문하는데왜손님한테따지는식으로애기하는거죠? 커피주문받는게 그렇게짜증나시는건지 무서워서 주문하겠어요?다른분들은친절하신데유독그키작은여자분만손님한테왜신경질을내는지도저히이해가안대네요 여행왓다가그분때운에기분망치고가네요,0
SO JUNG KIM,사람많은거 각오하고 가야함. 자리잡고 주문하고싶었는데 주문안하면 입장자체를 못하게함. 주문후 자리가 없어서 자리찾느라 계속돌아님. 사람이 너무많아 정신이 없음.직원들이 로봇같음. 이런곳은 그냥 뷰 감상하러 오는곳이지만 정신이없어 바다가 눈에안들어옴커피맛은 무난함,0
무배추도사,"별로임 장사 좀 되니깐 배짱인건지 앉을자리도 없는데 커피는 팔고... 자리가 없으면 커피주문하는곳 부터 인원을 조절해야지 매상만 올리고 보자는 계산인듯..입구에서 자리가 부족하니 잘생각하고 주문하라곤 하지만 위에 쓴 내용에 대한 안내가 없으니 이건 좀 아닌듯..  풍경하나에 서서먹는 불편함, 많은시간과 비싼가격을 지불할 뜻이 있는사람에겐 괜찮을 듯",0
ondine lee,착석하고 커피를 주문하게 하든가  자리가 없으면 없다고 얘기하고.대기하라.하든가이건뭐 입구에서.주문 안하면 들어가지도 못하게.하고 손님은.커피들고 빈자리 찾아 헤메고 무슨 고생인지다른데 좋은데도 많은데 두번다시 가고 싶지 않은곳,0
정승호,일단 가보면 짜증부터 남사람은 많고 주차는 짜증맛없는 비싼 커피도 경험하게됨,0
E. Lee,"웨이브온 커피점은 주인이 돈을 너무 좋아하는 것 같습니다. 블로그에 게재된 카페 전경 사진이 멋져보여서 먼 길을 찾아갔는데, 오전 11시에 오픈이더군요. 이렇게 늦게 오픈하는 카페는 처음 봤어요. 오픈 전에는 카페 안은 물론이고 밖에 있는 데크에도 못들어가게 하고, 한참을 기다렸다가 들어가니 입구를 경기장 개찰구처럼 좁게 만들어서 한 줄로 들어가게 하면서 주문을 받는데, 1인 1주문을 안하면 못들어가게 하더군요. 직원들도 상당히 불친절하고. 고객이 아니라 지갑주인으로 여겨지는.... 다시는 안 갈 겁니다.",0
김태완,뷰는5점 서비스. 커피는1점...부산 여행갈때마다 들르는 곳인데 갈때마다...갈마음이 사라지는 곳임...뷰가 먹여살리는곳,0
rlatltjd,이 업소는 손님이 오면 공항처럼 줄을 서게 해서 반드시 주문을 해야 입장을 시킨다 잠시 안을 둘러보는 것도 안된다고 입구의 젊은 여종업원들이 인상을 쓰며 못 들어가게 한다 모임인원이 많고 멀리서 오느라 아직 도착하지 않은 사람도 있어서 먼저 온 사람들이라도 먼저 들어가서 주문을 하겠다고 해도 안된다며 무슨 몰상식한 사람 쳐다보듯 눈꼴을 친다. 그래서 밖에는 비도 오는데 안쪽으로 못들어가고 그냥 나왔다 여기 대한민국 맞나~? 아님 내가 상식이 모자라는 사람인가? 하는 생각이 마구 들었다. 50 몇 평생에 들어가보지도 못한 가게는 여기가 처음이다 2018.09.29. 별표 빵점은 없는가~?? 빵점도 아깝다~ 최악이다,0
학교가기 싫다,뷰는 좋은데 음료가 진짜 토 나올 것 같음,0
정기주,주차장 불친절.  음료종류가 적음. 바닷가 출신이 보기에 바다뷰가 이쁜것도 아니고 한켠에 원자력 발전소도 보이고. 그냥 인스타 사진용 까페,0
김경욱,1인 1 메뉴를 시키지 않으면 들어갈수 조차 없는 인심고약한 카페. 전망은 괜찮으나 경험상 인심이 고약한 집은 곧 쇠락함. 가성비 0 카페,0
이화정,커피맛은 그닥...뷰가 좋아 가긴하지만..입구에서 1인 1차가 아니면 못 들어가네요...주문 후 직원서비스는 꽝~,0
대청마루 (대청마루),가격도 비싸고 맛도없고 커피 주문하고 받기까지 웨이팅만 15분 전자벨 고장난줄 ㅡㅡ 사람은 바글바글해서 앉을곳도 없고 애들은 뛰어다니고 아줌마들 고래고래 시끄럽고 아주그냥 돗대기 시장인줄.. 걍 뷰만 쬐끔 좋고 너무 별로였음,0
냠냠쩝쩝,사람너무많고 자리잡을려면 눈치싸움하면서 커피들고 서서 기다려야하네요;;; 다음엔 안가질듯,0
모니마니뮤,"우선 아쉬운점은 주차가 힘들어요! 가실분들은 근처 공영주차장 네비찍고 가시길 바래요.
다 맛있어요! 먹는법도 순서대로 알려주심.
따로 먹는공간은없으니까 근처 바닷가나 숙소가서 드셔용 :)",0
리버형,"아 진짜 최악임 ;; 리뷰 잘 안남기는데
ㄹㅇ 푸딩 하나에 거의 7천원이면 맛이라도 있어야하는데, 인스타 갬성에 댄통 통수 오지게 맞은 기분임.. 
맛별로 다샀는데 하..ㅋ 이거 어떻게처리하지..
낼 비행기 타야하는데... 후회 미친듯이 하는중... ㄹㅇ 그냥 서울이나 강원도 동해바다 쪽에 파는 푸딩이 훨씬 맛있음... 진짜 ㅋㅋㅋㅋ 돈아까움 한번 맛보고 싶다 하면 걍 무난한 맛 사셈 
지금 다먹어봤는데 무난한 맛이 없는게 함정임.. 커스타드는 맛있겠지 했는데....(?) ㅋ  가장 무난한맛이 무슨 원두 썩은 맛남..
 이정도만 하겠습니다... 진짜 최악이니깐요,,, 먹고 다 버렸어요.. 뭐 취지는 좋네요 해녀님들이 수확하신 해초로 만들었다고 하시니,, 쩝",0
망누36,"직원이 너무 불친절해서 놀랐어요!!
금일(10/6) 13:55 경에 방문 했습니다

제가 마지막으로 우무 방문한 게 
당근푸딩 출시일 하루 전 날이였습니다
그래서 구매하지 못해 아쉬워하는 저에게 당시 직원분께서 아쉬워하지 마시라면서 
당근맛이 호불호가 많이 갈린다는 정보를 알려주셨었습니다
그리고 오늘에야 방문하게 되어서 직원분께
""요즘에는 당근맛 반응이 어떤가요??~~"" 라고 묻자 매뉴얼을 그대로 읊는듯한 말만 하시더라구요
어떤 특징이 있고 어떤 맛이라는.
그래서 제가 ""지난 번에 호불호가 많이 갈린다고 말씀 해주셨어서요~~"" 라고 하자 해당 직원분이 
""그건 다른 맛도 마찬가지죠"" 라고 퉁명스럽게 대답하시더군요 ㅋㅋ 제 질문은 그게 아닌데 동문서답에 참 기분 나쁘게 대답하시더라구요
덕분에 기분 잡쳤습니다",0
Jen1272,아메리카노는 별루에요. 가격대비 그냥 그래요. 분위기도 그닥이네요.,0
tntnhawon,"진짜! 맛있다고 제주가면 다시 방문해서 먹고 싶을정도라고해서 갔어요! 디저트 정말 좋아하는데 초코랑 녹차가 달달함 보다는 각자 가진 고유의 맛을 잘 표현한 것 같아서 좋았고 당근맛을 애기 주려고 샀는데 아 정말 당근 그대로의 맛 하하하.. 당근을 별로 안좋아하는 제게는 우움 하는 맛이었네요 우뭇가사리로 만들어서 신기했고 맛은 신선했어요 가격이 좀 있는게 아닌가 했는데 용기를 보고 아!했습니다 자연을 많이 생각하고 용기에 로고도 새겨져 제작한거라 가격이 좀 있겠구나 했어요 버리지 않고 식물키우는거에 재활용했습니다
주차 번거롭고 가게 작고 오래 기다려 푸딩만 사서 바로 떠나야해 아쉬움이 있는것 같아요",1
용츠리,가게가 정말 작은데 이쁩니다 손님들도 엄청 많아서 오래 기다렸지만 보람이 있는 맛입니다 푸딩들이 정말 부드럽고 우무가사리로 만들어서 뭔가 더 깔끔한 맛이 납니다 초코맛 커스타드맛을 샀는데 초코맛이 엄청 진합니다 포토존도 있으니 꼭 찍고 가세요~,1
H E N A,"당근, 커스터드, 초당옥수수 3가지 맛을 구매했는데 커스터드>>초당옥수수>>>>>당근 순으로 맛있었어요! 개인적으로 당근은 별로였고 커스터드맛이 제일 적당히 달고 맛있었던 것 같아요.",1
겸트리버,"선물용으로 좋아요!!

단점이 있다면 보냉팩이랑 아이스팩 가격에 대해서 자세히 설명해주셨으면 합니다.",1
연희여니,디저트도 상상이상이고♡ 선물용도있어서좋아요,1
희연이잉,"매번 사람이 많아 못갔는데 이번에 갈 수있어서 기뻤어요!! 짐짜 부드럽고 맛있어요!
커스타드 꼬숩고 초코는 진하고 맛있어요!",1
핫슈의밥,"포토존 너무 귀엽고 (캐릭터가 귀여워요!) 
이라면 초코푸딩 추천합니다! 
하진않는데 커스터드랑 초코 구매했는데 ",1
jmy7133,"커스터드 푸딩, 초당옥수수 푸딩, 말차 푸딩, 초코 푸딩 구매했는데 네개 다 너무 부드럽고 맛있었어요!
개인적으로는 초당옥수수푸딩이 원픽이에요!
구매 후 1시간 안에 먹어야한다는게 조금 걸리지만  안사온 당근맛이 궁금해질정도로 맛있어용. 우무캐릭터 너무 기여워여. 👍👍👍👍👍",1
미미공주인형,"커스터드가 무조건 더 맛있어요..존맛탱
하루안어먹어야하는게 아쉬워요 ㅠㅠ
사자마자 흡입해가지구 줄서서살만해용ㅎㅎ
부산으로 싸올려고했지만..무방부제보존제라 변질된다고 (푸딩이 물처럼변한데용) 못싸온게 한이어요 ㅠㅠㅠㅠ",1
먹쟁이329,유명한 우무~! 푸딩이 부드럽고 맛있어요,1
세상을,"직원분이  너무 친절하시네요.
손님이 없어 바로 구매했어요.",1
가보자곰,한팀씩 들어가 구매가 가능해서 줄서서 대기해야합니당! 개인적으로 당근 푸딩이 상큼하고 가장 맛있었어요!,1
pre****,초코를 너무 좋아하는데 초코푸딩 정말 맛있어요! 카스타드도 맛있지만 저는 개인적으로 초코푸딩이 더 맛있었어요~!,1
쌍덕배,"커스타드 녹차 초코 순으로 먹는걸 추천해주시더라구요. 확실히 맛이 점점 진해져요. 저희가 식사 일정을 타이트하게 잡는 바람에 밥 중간에 좀 배부른 느낌에서 먹었는데도 나쁘지 않은 맛이었어요. 우뭇가사리를 이용해 만드는 방법도 환경친화적이고 좋고, 취지도 좋았어요.
개인적으로는 먹은 3가지 중 초코가 가장 맛있었습니다. 가게와 로고가 너무 귀여워요. 옆에는 굿즈판매하는 곳도 있어요. 가게 앞 주차는 단속이니 주의하시구요. 한번쯤 먹어볼만 한 맛이라고 생각합니다.",1
영꾸루,초코 연한맛 일줄알았는데 찐한 초코라서 더 맛나요 커스타드는 말해모해😝🍰 맛있습니다,1
wkaehfdl1,"큰 아이가 추천한 곳이다보니 긴 줄을 기다렸다가 먹어본 제주 디저트 마음에 쏙 들었어요.
친절하게 설명도 해주고 감사했습니다",1
Chokorake,"매장에 1팀으로 입장이 제한되어 있어 밖으로 줄지어 서있어서 웨이팅 후 구매했어요 웨이팅 시간이 심하게 길지 않았고 들어가서 디저트를 고르면 친절하게 우무설명과 보관방법 예쁘게 포장해서 주세요
그리고 먹는 순서 팁까지 주시는데 인정!
커스타드 초당옥수수 초코 샀고 
이 순서 대로 먹는걸 추천해주셨는데 순서대로 당도가 높아져서 순서대로 맛있게 먹을 수 있었습니다",1
먹보먹자,사장님이 너무 친절해요ㅠㅠ 보관때문에 여쭤봤더니 아이스팩도 챙겨주셨어요! 여행길에 따스한 기분을 느낄 수 있습니다! 맛도 최고!! 친구가 추천해줘서 왔는데 후회 없습니다 다만 쪼오금 비싸서 한 두개 정도만 사도 될 것 같아요! 냉장 보관시 최대 하루만 보관 가능합니다,1
짼정,처음 먹어보는데 부드럽고 맛있어요,1
도화튤립,우뭇가사리 푸딩🍮 너무 달지않고 맛있어요❤👍,1
Ham53,"초당옥수수맛이 의외로 맛있어요
https://m.blog.naver.com/rlagoals1027/222881901902",1
포승스트롱,"운이 좋게 웨이팅이 하나도 없었어요 푸딩 맛이 오묘한데 맛있어요 식감도 좋고
쿠키는 기념품으로 샀는데 반응이 너무 좋네요",1
임씨1553,"기대 안했는데 너무 맛있어요! 
비누는  꼭 사세요",1
일일이삼삼,우무 먹어본 뒤로는 제주 올때마다 찾아가요! 푸딩도 깊고 진한 맛이 나서 넘 맛있구요! 캐릭터도 너무 귀여워서 파우치도 하나 입양했어요🤍 제주오면 꼭 와보세요🍮 개인적으로 기본 커스터드랑 초코 추천합니다💛,1
ㅋㅋㅋ15,주차는 가까운 곳에 공연주차장을 이용하면 편리해요! 한팀씩 들어가 대기시간이 조금 있지만 그래도 너무 맛있는 푸딩이에요;),1
수원맘61,달달합니다. 부드러운맛이 좋아요,1
사랑행56,기대없이 갔는데 맛있게 잘먹었어요 👍,1
송송하하,"굿!! 4가지맛이 조금씩 다르면서 모두다 맛있었어요 
친절하게 설명해 주셔서 설명해 주신 순서대로 맛 보
았는데 왜 먹는 순서가 있는지 이해되더라구...",1
heeee02,직원분 친절하시구 푸딩 달달하니 맛있어요🥰,1
숲맘,푸딩이 넘 맛있어요~❤️,1
오징어쭈꾸,우무 먹고 반해서 또 사러갔어요!,1
리락 쿠마,"제주 한림읍의 레전드 디저트 맛집입니다.
",1
I잎새달I,"대전 가면 꼭 먹어야 할 크림라떼 맛집!
이곳 시그니처 음료 포커스
구름과 같은 크림이 달콤하면서 
커피의 고소한 맛이 너무 맛있어요ㅠㅠ
또 사장님이 왕친절하셔서 
다음번에도 또 방문하고 싶은 곳이에요~^^",1
리리고우고우,"싱글크로플 솔트, 포커스 아인슈페너 다 맛있어요!
그리고 분위기 넘 좋은곳이에요",1
감쟈스,"크림라떼 최고 맛집🫶🏻
친절하셔서 좋았어요 :)",1
뽀롱n하트,"브라운치즈크로플 진짜 맛있어용 ㅎㅎ
생각나서 또 왔어요!",1
쩡5883,넘 맛있어서 자주 어게되네요 ㅎㅎ,1
쩡5883,넘 맛있어서 자주오게 되요 !!,1
zini81,"메뉴가 다. 너무 맛있었어요 
분위기도 좋았고요 ~",1
유니2525,"매장이 넓어 대화하기 좋더라구요
답답하지 않고요!",1
der****,깔끔한 인테리어에 맛있는 커피. 가격도 괜찮습니다.,1
겹딩ㅋ,"커알못인데  달달구리하고 솔트앙 포커스 둘다 마싯
서요  담에는 크러플 머거볼래요",1
jeunii,플랫화이트 넘 맛있어요🥺🤍,1
mint9331,생각보다 넓어서 쾌적한 느낌 들었어요 ㅎ  아인슈페너 크림 맛있어욤 ㅎ,1
개그꿈나무,아인슈페너 진짜 맛있어요 ㅜㅜ 흑임자라떼도 맛있어요 맨날 가고싶은 맛,1
노 기,"크로플은 브라운치즈, 인절미 둘 다 맛있네요.
브라운치즈는 일반, 인절미는 찹쌀 크로플이에요",1
윤해정정당당,"커피가 진짜 맛있어요~ 고소한 커피 좋아하는데 고
소한 맛이에요~ 오랜만에 맛있는 커피 마셔서 기분
이 좋네요!  테린느도 엄청 맛있어요!",1
새벽세시,굿,1
dld****,마시멜로가 얹어진 솔티크림라떼 맛있어요,1
고고나니,아인슈페너 굿굿!,1
아다지오83,전체적으로 만족합니다,1
chs****,넘넘 맛있어서 멀어도 찾아가는 카페입니당,1
나자렛,"도안 카페중 최고. 여기저기 다녀봤지만 결국 다시 인아웃으로 가게 됩니다ㅋ
커피도 맛있고 분위기도 좋아요",1
행백,좋아요,1
민지8097,크로플 너무너무 맛있어요 ❤️ 바닐라라떼랑 초코라떼도 맛있게 잘 마셨습니다 직원분들도 넘 친절하세요 🥰 나중에 대전 오면 또 방문할게요~~👊🏻,1
루키드림,넘나맛있어용zzz,1
크림02,Good,1
nykorea0,굿,1
감자물렁이,좋아요,1
나무우우,감성카페 인정이용,1
조코조코,맛있어요,1
lys****,❤️,1
green9999,좋아오^^,1
라떼와,포커스와 솔티크림라떼 테이크아웃 정말 맛있어요^^,1
제제요요,굿,1
kit3626,맛있어요,1
cvy****,제주 올때마다 들리는 곳이에요:) 매장에 한 팀씩만 들어갈 수 있어서 다소 대기시간이 있고 주차공간은 주변에서 찾아야하지만 맛과 친절도 늘 만족하는 곳입니다. 푸딩만 사려고 갔는데 예쁘게 디자인된 우도땅콩쿠키를 함께 판매하고 있어 지인들 선물하려 많이 구매했네요! :),1
duc****,굿,1
베키39,"크림라떼, 포커스 맛있어요",1
Skdlxlflzlfl,카페,1
wis****,좋아요 ,1
따순마을줄리,좋아요👍,1
따롱이68,역대급 크로플🥐❤️ 정말너무맛있어서 한입한입 감탄하면서 먹었습니당! ,1
delb1004,굿,1
ez9828,좋아요,1
하핫8870,좋아요,1
qb****,"맛있어요
오레오추천",1
아롱이777,청결해요,1
짱영,맛있어요,1
채채4838,음료와 디저트가 맛있어요~!  마쉬멜로우 바삭하게 구워줘서 고맙습니당,1
노 기,맛있어요,1
groouy4,크림커피 정말 맛있는 곳,1
han****,좋아요,1
20lyl20,인테리어 이뻐요! 커피는 쏘쏘?!,1
찌야6682,좋아요,1
칙힌,"다 맛있지만, 커피가 진짜 맛있네요~~",1
vut****,다 맛있어요 ^^,1
너마해,커피 맛있고 자리 널찍해서 좋아요!,1
살찐마돈나요,분위기있고 좋습니다,1
khe****,분위기좋아요,1
sunshine1343,좋아요,1
귤탱이71,무화과 갸또 맛있어요,1
wyo****,친절하세요,1
ang****,따봉,1
prasus,인테리어도 개성있고 시킨 음료랑 크로플 다 맛있었어요~,1
소쁘,커피맛있어요,1
아닉넴진짜,굿,1
쑥쑥이1040,대전 커피 맛집입니다👍🏻,1
Jerryvely,"인절미 크로플 맛있어요
솔트크림라떼도 맛있고
아메리카노는 끝맛이 좀 써요",1
neroomi,"코로나 때문에 테이크아웃했는데, 분위기도 좋고 커피가 맛있었어요! 크림과 커피 조화가 좋았습니다👍",1
노예52,:) 맛있어요,1
노48,분위기도 좋구 맛있어요,1
coco43,맛있고 카페가 예뻐요!,1
일헌,"두번, 세번 지속적으로 가는 카페는 인아웃이랑 밀라드 밖에 없는거 같아요",1
봄3878,아인슈페너인데 아이스크림 먹는줄 알앗어요 크림도 쫀득하니 맛있어요 :) 크림 다먹고 커피 맛도 굿,1
wlg****,진짜 아인슈패너 제 인생 아인슈패너에요 제일맛있어요,1
미미애비,크로플 맛있어요.,1
ssambak102,커피가 특색있음,1
찌야6682,맛있어요,1
mii5129,강력추천,1
초코6875,좋아요,1
아름다운삶93,맛있어용,1
canibuu,"카페 분위기 넘 좋아요
스콘 맛있었어요",1
아이조아4796,커피 맛있어요 :),1
hye3396,"아인슈페너 맛있어요!
크로플은 9000원",1
