id,review,label
Rubyra1n7,"방문객이 상당히 많은편입니다. 소금빵을 구매하려고 하거나, 2층 창가쪽 자리를 잡고 싶으시다면 아침 9시대로 방문하는 것을 추천합니다. 3층 루프탑은 바다 경치를 구경할 수 있는 공간이 있습니다. 실제로 가서 보면 정말 멋있으니 인생샷을 찍으시면 좋을 것 같네요. 그리고 무료주차가 가능하다는 점 또한 마음에 들었습니다. 여기서 파는 빵들은 최고중에 최고의 식감을 가지고 있습니다. 소금빵과 명란바게트는 짭짤한 맛이 좋은편인데, 뒷맛이 소금 특유의 쓴맛이 있어서 호불호가 갈릴 것 같습니다. 맛이 궁금하다면 한 번 정도는 사먹는 것도 괜찮을 것 같네요.",1
토리이야기,꿀맛! 최고에요 빵 디저트맛집,1
블루583,빵은 맛있는데 손님이 너무 많아 즐기지를 못했네요,0
굿무새,가성비 너무 좋아요!,1
ldy****,그정도 맛인가…,0
주히얌,이전 방문을 뒤로 다른 일정 속에서 종종 커피이바구가 생각났습니다. 그래서 오후 일정을 취소하고 커피이바구를 방문하게 되었습니다. 전에 방문한 저를 알아봐 주셨고 사장님께서 안쪽 편안한 자리를 이용할 수 있게 해주셔서 너무 감사하고 좋았습니다?? 정말 친절하고 아름다우세요ㅎㅎ 자리에 앉아 글도 조금 쓰고 생각하면서 그간 답답했던 고민들을 정리하고 갑니다:),1
rangun1,항상 가는 집인데 이제야 리뷰를 작성하네요 맛있는 커피와 빙수 ^^ 직접 담그시는 자몽차까지 완전 좋아요 거기에 친절은 덤입니다 ^^,1
코모레비55,너무 붐벼요,0
Nxgy,오랜만에 공부하러 왔어요! 여전히 친절하고 깔끔한 곳이네요 ?? 부산대 앞에서 공부할 때는 항상 스몰굿을 먼저 생각할 만큼 공부하기 좋은 카페에요! ???? 가격도 저렴하고 자리도 너무너무 편해요! ???? 다음에는 시험기간 아닐 때 밖이나 1층 자리에 앉아서 여유롭게 있다가 가고 싶을 만큼 너무너무 깔끔하고 예쁜 카페에요 ??,1
호랑,당근크림치즈파운드케익 넘 맛있구 개별포장 되있어서 좋았어요~~촉촉 1층이 일반손님들 있을수있구 2층3층은 스터디카페더라구요 공부집중하기 좋을거같아용 너티밀키도 괜찮았어용,1
이오십34,사람이 너무 굉장히 많네요ㅜㅠ 소금빵 대기 2시간 정도 입니다.,0
호호님12,일요일에 가보았었는데ㅠ 너무 인파가 많아서 정신 없었어요ㅠ,0
zzzzzz71,사람이 너무 많고 소금빵 대기도 일찍 마감되네요..,0
147****,여기가 왜 맛빠맛빵집인지 모르겠네요,0
레이디양,커피 맛있습니다. 카페 이름 뜻이 좋으네요^^,1
족사마,맛있고 친절해요,1
안정빵1,좀비싸요ㅠ,0
Xo Te,그냥 사진 찍으로 가는곳이라고 생각하면 될거 같아요 음료는 괜찮은데 디저트가…참 퍽퍽하고 딱딱하고,0
jon****,"주변에 아무것도 없는데 위치에 비해 커피가격이.. 너무 사악 ,,, 기장 근처 바다에있는 카페 정도 맛은 그냥 .. 뭐 요즘 비싼카페 음료맛정도",0
bgd02096,1층은 카페 2-3층은 스터디카페 3층은 인스타 DM으로 예약도 된다고 합니다,1
al****,점심먹고 스몰굿커피 너무 좋아요,1
쪼아쪼아88,분위기 좋고 커피도 맛있고 가격도 저렴하고 굿~!,1
dia****,주차장 메우 협소하며 초보는 절대 가면 안됨 음료도 베이커리도 그냥 보통 뷰도 기대하고 가서 그런지….ㅠ,0
799012,솔직히 인테리어말고는 별로에요.. 매장도 넓고 사람도 많아서 그런건지 관리가 안되는듯. 위생좀 신경써야할것같고 음료도 너무 맛없어요ㅠㅠ,0
기록하는 습관,"해운대 주변 늦게까지 하는 카페라서 좋긴 하나,, 가성비나 친절도면에서는..스읍,, 부족한 점이 있네여",0
yej****,뷰는 너무 좋은데 너~~~~~무 기다리네요^^ 주문을 빨리 빨리 쳐내지 못해서 주문 받다말고 딴일하셔서 주문받는데만 한참 걸려요... 그리고 무엇보다 가장최악인건 위생입니다 일손이 모자라라서 치우는 사람은 아무도 없고 손님들이 갖다 놓기만하니까 여기가 카펜지 쓰레기통인지 모르겠네요 입맛이 뚝 사라집니다... 지금도 음료 기다리는 동안 작성중인데 돌담에도 트레이가 다 차서 쓰레기를 올려둘 데가 없네요 알바들은 잘못이 없어요... 열심히 일하고 계십니다.. 사장님 돈 그만 버시고 제발 더 고용하세요....진짜 비위상합니다.....,0
ㅎㅎㅎ8344,여기서 허브티 드시지마세여 .. 뭐 아무도 안드시겠지만 ㅠㅠ 아이스 시켰는데 처음만 시원하고 그이후는 얼음이부족해서 ( 컵도 자고 ) 미지근해서 못먹었어요 그리고 허브티 뚜껑 열때 뜨겁고 얼음컵에 따르기가 너무 불편해요 ( 뜨거운 뚜껑열고 뜨거운 거름망도 열어야해요 손으로 ) 그리고 아직 26도인데 에어컨이... (?) 틀어져있는데 너무 더워요ㅠㅠㅠㅠㅠㅠㅠㅠ 3층 그나마 괜찮은데 5층은 튼건지도 모를정도 여기 왜오는거죠..?? ㅠㅠ,0
�恝�,매장이 청결하고 화장실도 청결해요 주문을 입구 키오스크에서 받고 있어서 호다닥 주문하고 들어갈 수 있어요. 스몰굿커피 마셨는데 우유들어가서 배는 좀 아팠지만 맛났어요.,1
fks****,자주 가는곳! 커피맛 좋아용,1
du92,공부하기 너무 좋아요. 커피도 저렴해요. 카페라떼가 다른데비해서 맛있네요!,1
ribre,부산 달맞이 고개 검색하면 제일 먼저 나오는 카페......다만 두번 다시는 안갈듯....뷰가 이쁘긴 한데 그냥 그게 끝이고 바닥재는 걷기 너무 불편하고....음식도 음료도 그냥.....그닥....,0
복숭아막걸리,"오미자에이드 진짜 음료에 장난 친줄 알았네요… 저렴이 테이크아웃 보다 정말 별로고 멀겋고, 할많하않….. 첨으로 카페에서 사진 안찍었네요. 그리고, 매장 테이블좀 닦아주세요… ㅜㅜ",0
anim,"제가 부산대에서 카공 자주하는데, 커피도 맛있고 인테리어도 깔끔하고 공간도 넓어서 카공하기에 부담스럽지도 않은 그런 곳을 찾고 있었는데 그게 딱 스몰굿 커피입니다?? 다른 대형 프랜차이즈들은 제 입맛엔 진짜 커피가 맛이 없어서,, 아무리 공부하러간다지만 아쉬웠거든요.. 오늘 스몰굿커피 처음 가봤는데 커피도 진짜진짜 맛있고 공부하기에도 너무 좋아서 행복했어요 ㅜㅜ 단골 예약이요 ??",1
차기10,스몰인거 2층가서 알았어요~ 깨끗하네요~,1
뽀동이78,금액대비 완전 꽝이요 주문 나오는 시간도 오래 걸리고 바다 앞 부가 아니면 완전 아닌 카페,0
엘프뽐,커피 별로 맛없어요,0
yemdunge,오랜만에 갔는데 역시나 케이크 맛집이네요 ?? 제철과일로 나온 무화과 티라미수가 너무 맛있어서 집에 올때 포장도 해 왔어요 직원분들이 다 바뀌신 건지 설명을 친절하게 해 주셔서 감사했어요 이제 더 자주 가줘야겠어요 ??,1
콩군,오랜만에 갔는데 역시나 케이크 맛집이네요 ?? 제철과일로 나온 무화과 티라미수가 너무 맛있어서 집에 올때 포장도 해 왔어요 직원분들이 다 바뀌신 건지 설명을 친절하게 해 주셔서 감사했어요 이제 더 자주 가줘야겠어요 ??,1
치즈가좋아,요즘에 워낙 대용량커피만 마셔서 그런가 커피양이 한모금 수준이어서 아쉬웠어요. 차라리 일회용컵에 주면 좋았을것을.. 얼음은 잔얼음이라 좋네요. 뷰도 좋아요.,0
센터니얼52,바닷가에 위치한 너무 예쁜 카페에요. 바닐라라테도 너무 맛있고 무화과티라미수는 정말 최고ㅎㅎ 분위기도 좋았지만 음료와 케이크가 독특하면서 맛있었어요. 아이들에겐 주문하지 않은 우유도 가져다주시는 키즈프렌들리 카페에요. 아이들은 바닷가에서 놀고 저희는 바다보며가족들은 방구석에 앉아 이야기나누고 ㅎ 나중에 아난티코브 호텔 앞에 바닷가 거닐기도 좋더라고요.,1
유디트92,조용하고 깨끗해서 좋았어요,1
lim****,도자기도 만들수 있고 음료들도 맛있어요~! 카페에서 도자기 공방도 하는건 처음봐서 신기했는데 잼있어요 테라스 뷰 진짜 좋아요,1
토끼소년,여기~ 주문누락하고 다른 사람한테 제 메뉴 줘놓고 15분 동안 무시하더라구요~ 서비스랑 응대태도 최악입니다,0
김야옹야옹,마감3시간전인데 묻는거 마다 안된다는 가게 처음엔 진짜 짜증났는데 곰곰히 보고있자니 평일마감타임이라 알바가 한명이였던듯.. 힘들었겠지만 그래도 말이 아 다르고 어 다르다고 고객님 ㅇㅇㅇ메뉴밖에 안되는데 괜찮으세요? 라고 했더라면 애초에 발돌려서 다른가게 갔을텐데 싶다. 그리고 이 글을 사장이 본다면 제발 알바를 한명 더 뽑길 해운대점에다가 휴가철인데...,0
Sophiee,랑데자뷰 가본 곳 중 뷰는 제일 좋았어요~ 음료도 맛있고 디저트도 맛있었는데 사람이 많아서 자리 잡기가 조금 힘들었어요 ㅠ 그래도 조금 기다려서 좋은 자리에 앉았어요 ㅎㅎ 음료 컵이 조금 아쉽긴 했는데 그래도 뷰가 좋아서 만족????,1
yeos,바깥 뷰가좋은 카페입니다. 라테는 밋있어요.,1
rainer24,인테리어가 시즌별로 바뀌고 멋집니다. 커피 맛도 좋아요.,1
쭈283,분위기 좋아요,1
수니4250,차도마시고 산책도할수있는 카페하 넘좋았습니다,1
베리굿8,그저,0
yOvOn,경사가 너무 높아서 부산 가면 한번쯤 가볼만한 곳.. 너무 예쁘긴 했지만 케이크가 8000원이라 가성비는 별로에요..,0
항해자42,분위기도 좋고 한데 아내와 함께 둘이 와서 차는 마시기보다는 잠시 이야기나하고 갈까해서 왔는데 커피를 인수대로 시켜야만 한단다 그래서 차 한잔과 케익을 시키려고 하니 안된다고 ㅜㅜ 차만 마신다면 인수대로 시켜야하는건 이해가 된다 그러나 집에서 커피를 마시고 왔으므로 그래도 장소를 이용하는데 싶어 각각 하나를 시켜려고 했는데 그것도 안된단다 뭔가 강매 당하는 기분 기분좋게 와서 씁쓸하게 내려간다,0
flos pulcher luce,운전해서 올라가는데 멀미나고 경사땜에 덜덜거리고 다시 안올거야 하면서 찾ㅇ갔는데 매장도 넘 이쁘고 뷰도 좋아서 다른사람이 운전하는 차 타면 다시 올지도.. 커피는 괜찮았는데 파니니는 7천원 주고 사먹긴 돈아까워서 담엔 다른 디저트류를 주문할 것 같아요. 옆에 주신 당근라페는 너무 썼어요 ㅠ,0
나무꾼087,직원 싸가지없음,0
ell****,루프탑 조용해서 좋아요,1
쟁이6387,뷰가 좋고 작품들 감상하며 대화하기 좋은 카페에요,1
yijji,조용한 갤러리카페라 좋았어요.^^,1
반지걸,라떼 종류가 많이 달아요. 다맛이 별로이신분은 참고하세요,0
솔서솜순,와 종이컵보다 살짝 큰 커피가 7천원이라니..,0
jon****,참 방문하기 어려운 곳,0
teatime98,커피가 맛있습니다. 그리고 뷰가 너무 모랄까 일본에 작은 바닷가 동네? 같은 뷰에요?? 시그니쳐 사슴은 역시나 매력적이네요 역시 부산은 바다가 있으니 카페가 먹어줍니다,1
자유인4996,카페가 조용하이 좋아요~,1
tek****,친절하지 않아요. 와글와글 너무정신없는곳.,0
충청댁,비싸요,0
만월Mimi,매장 안은 테이블이 좀 더러워요ㅜ 사진찍음 예쁘게 나요요. 커피맛은…그닥,0
챙6717,웬만해서 별로라고 안하는데 정말 최악입니다.. 자리도 없는데 손님은 계속 받고 자리가 없어서 음료 이미 결제한 손님들은 자리 찾으려고 계속 돌아다닙니다 다른 사람 앉았다 간 테이블 닦지도 않고 계단에는 음료 엎질러져 있고요 입장 자체를 할때 음료 결제해야 입장할 수 있게 해놓은 시스템이 너무 별로입니다 자리 확인하고 주문 받던가 하셔야 할 거 같네요; 오픈 시간에 가는거 아니면 비추요,0
여행하는판다,조용하고 차분한 분위기예요 :) 커피도 마시고 대화도 나누고 갤러리 전시까지 볼 수 있어서 좋습니다.,1
Singssing,뷰가 정말 좋고 느긋한 오후 쉬고 즐리리에 좋은 곳이에요,1
파란 오렌지,멋진 곳이에요- 케�葯� 흔하지않은 종류들이고 맛있어요,1
Powerwill7,정말 가격비싸고 양이며 질이면 최악~뷰말고는 암것두 없어요 진심 찐후기임,0
dddddddddddddddddddd,호퍼에 맨손 넣어서 원두 휘젓는 모습 보고 놀랬습니다 아무리 바빠도 기본적인 위생은 지켜주세요,0
0ZzzzH,"바다보며 한잔~~♡ 샤모니 몽블랑!? 눈덮힌 모양이 귀여워서 몽블랑 기대없이 시켰는데 (8000원) 너~무 맛있었어요 강추!!! ???? 스위스 국기 꽂아도 귀여울듯 꿀꿀해서 혼자 드라이브 나왔는데 그동안 한번도 없었던 라떼에 하뚜??를 주셔서 보는순간~~ㅎㅎ 위로가 되었어요 혼자 달달한거 먹으며 멍때리기 좋아요 ""감사랑합니다""",1
먹깨비 요정,이런게 내 행복!,1
Vero50,"개당25000원이라는 가격을 생각한다면 경악스러운 맛. 분위기는 좋아요, 스모어는 개선이 필요한 것 같습니다",0
sung sil Seo,직원분 추천으로 한박스를 샀는데 너무 아쉬웠어요. 코팅용 초콜릿이 느글거리며 느끼하고 눅눅해서 가격대비 넘 아깝네요... 보리 오르조도 평범한 보리차 맛이였습니다.,0
거북이369,레몬 샷 특별하네요,1
Mira68,그냥 그래요,0
사필귀정85,맛있고 가족끼리 자주가용,1
771****,매장은 넓어서 괜찮았는데 음식들이 너무 짰어요.. 그리고 저렴한 가격대가 아니었는데 전부 셀프여서 아쉬웠어요..,0
hsh****,존맛탱,1
이름없음8540,지저분하고 맛도 별루,0
워니8238,공간이 넓고 천고가 높아요! 스피커 음질(?)이 좋아서 커피와 함께 음악도 즐길 수 있고 여유로운 시간 보낼 수 있어요. ??,1
백까밍,뱅쇼 너무맛이업엇어요 ㅠㅠ 그냥체리에이드갓앗어요.. 가격에비해양이너무적어요,0
ham****,에스프레소 저어서 드세요 광안선셋 에이드는 츄파춥스 콜라맛이래요 마이떠,1
ijl****,디저트 가격이 좀 비싸요ㅠ 좀 저렴했으면 좋겠어요!,0
beh****,여자사장님 불친절. 팥빙수맛 그닥. 딸기빙수는 불량식품맛입니다. 저녁식사 후 디저트 겸 들렀는데 두 번 다시 방문하고 싶지 않네요. 뷰는 좋습니다. 근데 그 뷰까지 짜증나더군요.,0
맛집헌터나비맘,달5개 만점기준 맛 ???????? 청결도 ???????? 친절함 ???????? 분위기 ???????? 가성비 ???? 해운대에서 맛보는 에스프레소바! 분위기 좋고 맛있네요 양은 작지만 ??,1
si****,여행 마지막날 들렸는데 후회했어요.. 첫 날와서 1일 1부사노를 했어ㅇㅑ했는데…!!! ㅠㅠ 에스프레소는 난이도가 있고 장벽이 느껴졌는데 왠걸.. 이렇게 맛있는거였다니 ㅠㅠ 크렘프레소는 정말 예술이었어요…!! 리뷰보고 레몬크림샷 시켰는데 안시켰음 큰일날뻔 시큼상큼 맛있어요 ㅎㅎ 공간 좋고 스피커 좋은건 말하기 입 아프고요 서울에도 내주세요… 이번 여행 베스트 커피였어요,1
jinhwa,테이크아웃인데 넘 비쌈,0
pau****,남자화장실에 손씻는곳도 없고 변기도 없습니다!,0
gagnerkim,혼카페하기 좋아요,1
효효449,"분위기 너무 좋고 까눌레, 다쿠아즈 빠지는거 없이 맛나요?? 디카페인으로 라떼도 가능해서 넘 좋았구요 원두도 수안커피 원두를 쓰셔서 진짜 맛나용! 다쿠아즈 필링은 넘 부드럽구 파삭파삭한 식감 굿?? 까눌레도 겉바속쫀 쩔어요????",1
월령60,가격에 비해 맛없어요. 탄맛났습니다.,0
송송이송이,겉바속촉 까눌레 안에 가득한 필링 너무 좋았어요 :> 생각보다 크기가 커서 먹으니까 배불렀던 다쿠아즈♥? 다쿠아즈 종류도 정말 많아요! 폭신한 에그타르트 까지 완벽 그 자체???? 당 충전 제대로 하고 갑니당,1
chicks,"커피맛은 평범했습니다. 스벅보다도 개성없었어요. 화장실이 정돈이 안됐고, 직원분은 불친절했습니다.",0
ali****,"오픈한 아침일찍 왔는데, 청소가 아예 안되어있더라구요.. 요식업장은 청결이 가장 중요하다고 생각하는데 그런부분에서는 조금 아쉬웠습니다!",0
yyyhhh,"모카는 별로.. ㅜ 기대했는데 아쉽, 라떼는 괜찮은 듯. 직원분은 엄청 친절해요 화장실도 깨끗",1
yenyen0,매장도 청결하고 커피도 맛있어요,1
기웃기웃샤샤,친절하고 청결해요,1
구구궁,직원분들 너무 친절하고 라떼도 고소하고 맛있어요! 화장실도 너무 깨끗해요 ~~,1
두부미니,매장 대비 좌석이 많지는 않아요. 내부는 깔끔하고 쾌적해요. 노라플로트 커피 위에 올라간 아이스크림이 너무 맛있네요. 라떼도 맛있는 편이지만 가격을 생각하면 합리적인지는 모르겠어요,0
6240kiss,산미있는 커피를 좋아해서 저는 블루보틀 좋아해요 라떼보다 블랙을 좋아합니다 오늘 컵에서 물비린내가 나 거슬렸네요,0
320,매장이 너무 작아요 음료는 2층에서 만들어서 2층에 사람들 북적북적해요! 커피 말고 다른 음료는 종류가 적어서 아쉬웠어요,0
알렉스홍,매장 자리가 많지 않아서 불편해요 ㅜ,0
hyeonV,직원분들은 다 좋고 친절해서 좋으나... 테이블이나 안에 배치가 정말 불편해요. 코로나 때문에 거리두기를 한다 해도 그냥... 불편해요,0
시즈크,매장이 크고 넓어요,1
HYONNY,압구정점 직원들 친절하고 커피맛있어요 매장이 좀 작아서 좌석이 많지 않은게 아쉽네요,0
illlllilllililll,매장이 작은게 흠,0
케이드,깨끗 깔끔해요,1
13156789,좋아요 매장도 크고 시원해요,1
leeje87,너무 시끄럽고 사람많아서 커피를 즐길환경이 안되요,0
elizabeth87,기대를 너무 많이 했는지..큰 감동은 받지 못했어요. 매장에 좌석도 많지 않아서 그냥 테이크 아웃하는 편이...,0
beta,추석 연휴 전이라 그런지 다른 분점이 많이 생겨서 그런지 웨이팅이 그리 길지는 않았어요. 좌석은 기다랗게 여럿이 앉는 테이블이 많았고 몇몇 음료는 테이크아웃 컵이 없다고 그래서 잠시 앉아서 먹고 갔어요,0
트루5389,역 가깝고 자리 넓고,1
딸기우유조아,가격은 좀 비싸지만 커피도 빵도 맛있어요,0
Coldb,빵 다 맛있었고 소금빵도 존맛이긴한데 우유랑 옥수 수소금빵 근처에 기본소금빵을 같이 놔두면 좋을것 같아요....,1
어쩌라개,성수동 르와이드 솔직후기 디저트류 다양함 베이커리맛있음 가격비쌈 좌석불편함 야외테라스있음 직원무뚝뚝함 핫플이라 사람 많음 2층테이블 그때그때 치우는 직원x,0
꺄리,커피 가격대비 양이 조금 적어요~ 빵 종류 안쪽에 더 많네요. 우유소금빵 맛있어요.,0
NIKEY,"가격은 비싸지만 크로와상 정말 맛있어요,,ㅎ",0
Celebb,가격이 좀 비싼거 빼곤 좋네요,0
바부76,가격대비 생각하면 가성비는 좋지 않아요.,0
66클로버99,"소금빵 가격도 비싸지않고, 맛있어요^^",1
li****,빵 짱맛있음 테이블간 간격이 가까워서 옆테이블이 좀 시끄러웠지만 일부러 올만할 정도로 맛있었음 다른빵도 궁금함 커피가격은 좀 사악함ㅋㅋ 커피 원두 고를수있어서 좋았음,0
lovesomehj,"몇번 방문했는데 커피랑 음료, 디저트 다 맛있어요 근데 커피 양이 가격대비 너무 적은 거 같아요 ㅠㅜㅜ",0
Ariana Grande size,밤무드가 좋네요 😘 양은 적은데 가격은 비싼편 ㅎㅎ 밤이라 카페인에 취약한 저는 라떼를 못먹었지만 담에 낮에 라떼 먹으러 와야겠어요 제 취향은 아니지만 밀크티는 홍차의 그 쌉싸래한 진한 맛이 많이 나는 편! (시럽을 추가했어요) 진짜 홍차가 많이들어간 밀크티임 🧋 따뜻한거라 맛이 그냥 그랬을수도 있어요 근데 생각해보니 이것도 홍차라 카페인이 들어간 것 같음 ㅋㅋㅋ 후… 오늘 다 잤음 🙃,0
Now42,진짜 직원들이 자기들끼리 놀고 완전 불친절함 이게 솔직히 카페는 돈주고 서비스를 산다는 느낌이 강한 직종중 하나인데 완전 놀자판인데 손님있는데도 자기들끼리 떠들고 주문도 받는둥 마는둥 진짜 별로입니다.. 가격도 비싸고... 자리도 안치우고 카운터에 5명모여있어요... 코로난데... 아무리 생각해도 별로인듯합니다,0
grluv,테이크아웃 할인되면 좋겠어요 ㅠ,0
뺙이이이이이,가격이 사악하네요….,0
Jyul37,가격대비 서비스는 그닥-,0
J꽁,사람이 너무 많아여 자리가 너무 불편해요 테이블간격이 너무 좁아요 소금빵 맛나여,0
oni****,빵 종류가 많아서 넘 좋아요 환기도 잘 되고 직원분도 너무 친절하시네요 :),1
jjeke,"빵 만드는 곳에 계신 분 마스크 안쓰고 계시네여 불편하게,,",0
H0314,의자가 편하진 않지만 할러 나오는 노래들도 좋고 대화하기 좋아여,0
Fine2121,사람 엄청 많아요. 인스타 보고 갔는데 빵 맛있어요. 매장 내부 춥고 붐벼서 대화하기 좋지는 않아요~!,0
박수쳥,학림커피 유명해서 방문했어용 ㅎㅎ 계단타고 올라가면 입구가 보이네용 ! 복층으로 되어있고 2층에도 쇼파좌석이 꽤 있었어용! 저는 비엔나커피로 주문! 완전 맛있네용 ㅎㅎ 공간이 좋아서 쉬어갈겸 들렀는데 기분도 좋아지네용 ㅎㅎ 편안한 분위기여서 더 좋았네용!,1
dayeeee,"웨이팅이 있지만 앉아서 대기할 수 있었고, 클래식이 흘러나오는 게 앤틱한 분위기랑 잘 어울렸습니다! 자 리들이 개방되어 있으면서도 구석진 자리, 다 있어요",1
란디,디저트 크림치즈케잌도 맛있고 진저라떼도 맛있어요 . 오래된 카페라 그 역사적인 사실만으로도 보존되어 야할 카페였어요. 낡았는데 그래서 더 운치있어요,0
9noeyg uz,커피를 너무 많이 마셔서 차를 주문했는데 분위기가 너무 좋았어요~ㅎㅎ,1
jea****,1956년부터 있던 가게라 분위기가 더 독특했어요. 인기가 많은 곳이라 좀 기다려야했지만 그래도 좋았어요. 파르페 맛있어요!,0
ilo****,분위기 너무 좋아요 음료는 그냥 그래요 그치만 분위기 때문에 또 가고싶어요,1
챙6717,분위기 좋고 친절해서 조항요,1
심바218,"언제 가도 최고예요. 분위기좋구, 크림치즈케이크가 진짜 독특하고 맛있어요.",1
비비빅맛동산,분위기 좋아요 커피도 맛있고요 고즈넉한 옛감성에 취하고 갑니다,1
mnt****,빈티지한 감성 카페~ 분위기 좋아요,1
sksdlaudwo,평일 저녁인데 웨이팅 있었어요 ㅠㅠ 분위기 굿 ~♡,0
진진바리진진,아이스 비엔나 짱짱 예쁘고 맛있어요🫶🏻🫶🏻 분위기도 너무 좋고 주말이라 웨이팅은 당연히 있지만 생각보다 빨리 빠져요!,0
시크한고냥이,웨이팅이 있지만 한가한 느낌이라는게 뭔지 알겠어 요 ㅎ 너무 아늑하고 좋아요!! 음료는 쏘쏘해요 ㅎㅎ ㅎ 밀크티는 맛있었는데 레몬에이드랑 생강차 ...,0
히히9692,음...분위기가 좋아요 맛은 그럭저럭.! 그리고 사람이 많아서 대기가 좀 있는 편입니다,0
달맞이F,분위기가 좋아요 :) 만석이었어요! 사람 많아요!,0
맛과 재미를 찾아 떠나는 커밋,매장이 예뻐요 막 엄청친절하진않아요,1
펭랑해88,분위기가 좋아요 사람은 많음,0
ddyoung,핸드드립 커피 고소하고 비엔나커피는 많이 달아요 대화하기 좋은 분위기였어요!,1
Frau yang,분위기 넘 좋고 비엔나 커피 맛있어요 :),1
몽상여인,분위기 좋아요!!,1
앙차초,근처 병원 왔다가 친구 단골이라 와봤는데 분위기 좋아요,1
레몬티3932,오래된 카페라 분위기가 좋아요 비엔나커피도 맛있어요.,1
local,"전에 한 번 갔을 때는 웨이팅이 있어서 못 갔고 이제서야 가봤어요! 분위기도 좋고, 음료도 맛있었어요🍹🍵🥤👍",1
하나아두울,1호점 만석이라 2호점 왔습니다. 커피랑 디저트 너무 예뻐요 2호점은 깔끔한 인테리어네요,1
kkamdol7,올드하고 빈티지한 분위기가 좋아요. 다락느낌의 2층은 데이트하기 좋을듯요~ 아늑합니다,1
코난러버,분위기좋고.. 디저트랑 커피도 맛나고 사장님... 정말친절하세요,1
삥뽕빵83,다 좋은데 화장실이 넘 불편,0
서울숲냥냥이,"크림브륄레 맛있습니다. 딸기티라미수는..약간 오묘한 맛이었고, 아아 맛있었는데 뜨아에선 종이컵냄새가 심했어요. 내부 인테리어가인생샷건지기 좋게 생겼어요.",0
shy****,분위기가 좋아요~ 화장실이 야외에 있는게 좀 불편하네요,0
김혜경47,인기 카페인 만큼 주말이라 사람이 좀 많긴 했지만 음료랑 디저트 맛도 좋고 직원분도 친절하셨어요~ 화장실 위치가 좀 애매했는데 깨끗해서 좋았네요^^,0
쩝쩝박사3714,2층 매장이 채광이 잘 들어와서 분위기도 좋았어요. 유리반사 때문인지 블로그 사진으로 보는거보단 매 장사이즈가 작아요. 음료 가격이 전체적으로 ...,0
라온921,음료가 가격대비 별로입니다 건물과 내장은 좋으나 오랜만이 주말에 가니 매장 관리가 잘 안되네요. 주문 전 위층 여석을 카운터에서 미리 체크해두거나...,0
잘피,추가로 시킨 티라미수. 의자는 불편하지만 뷰는 정말 좋아요. 화장실은 불편,0
애니2450,커피맛좋은데 비싸요. 사람 너무 많아요. 거리두기 자리없이 그냥 다닥다닥 앉아요. 뷰좋은쪽 자리는 두 세개밖에없고 다 실내안쪽자리. 가격은 비싼편...,0
린지9587,흑임자슈페너 맛있어요. 화장실이 좀 불편해요.,0
정도혜78,"2층 창가자리에서 보는 뷰가 좋았어요ㅎㅎ 커피, 마카롱 전부 다 맛있었구여ㅎㅎ 카페 내부도 깔끔하니 청결에 신경쓰고 있다는 생각이 들었네요",1
달라떼82,직원분이 마스크를 안끼고 계세요ㅠㅠ,0
히든헤어84,원래 마카롱 별로 안좋아하는데 여기건 맛있네요. 가끔 당 땡길 때 올 것 같아요. 가게도 예쁘고 위생도 깨끗해보여서 안심하고 다녀갑니다.,1
정도현929,"정말 만족했습니다. 분위기, 맛, 서비스, 청결 뭐 하나 흠잡을게 없더군요. 재방문 의사 있습니다.",1
이수혜1814,분위기 좋은 카페였어여 코로나때문인지 청결에 신경쓰고있는게 눈에 보여서 좋았네여 음료도 맛있고 쿠키도 맛있네요~,1
정도경68,"분위기, 맛, 청결까지 만족스럽지 않은게 하나도없었어요 ㅠㅠ 제 최애 카페가 될 꺼 같아여 ㅠㅠㅠㅠ 출장갈때마다 가려구요!",1
언제나즐기는인생,명동인지라 매장내 소음이 커서 대화는 좀 힘들고 # 쿠키 랑 #마들렌 두 쏘쏘하고 #아인슈페너 #플랫화 이트 도 좀 아쉬웠어요. 주문 동선도 그렇고 인...,0
나니5413,여기 마카롱이 맛있다고 추천받아서 마스크쓰고 후딱 다녀왔습니다. 적당한 달달함에 몸에 당이 확 도네요~,1
Kyungmin Han,집에만 있기 너무 답답해서 마스크 끼고 마카롱 사왔습니다~ 안달고 너무 맛있고 매장도 감성돋네요~,1
18g****,생각보다 내부가 엄청 크고 넓었어요. 요즘 카페가기 겁났는데 테이블도 많고 쾌적해서 마음에 들었네요.,1
소워니야2,카페 직원분들이 친절하고 청결해서 좋아용:),1
yje****,"매장이 청결하고, 라떼가 맛있어요^^ 추천드립나다^^",1
91****,청결하고 진절하며 커피도 맛있어요,1
최귀현,청결해요,1
kal****,서점안에 있어 매장이 조그 작아요ㅠㅠ,0
슈닝32,깨끗하고 좋아용,1
Jetaime,맛있어요!! 직원분들도 친절하시고 교보문고 내부에 있어서 책 땡길 때 구매해서 커피마시며 읽기도 좋겠어요~~ 테이블도 은근 많은 것 같아요 :),1
주는 대로 먹어,"커피 진짜 맛있고, 원두 고르는 거 직원분께 추천 받 았는데 완전 성공적이었어요! 가격도 나쁘지 않아요~ 다음 번에 오면 케이크는 좀 고민해볼 거 같아...",1
둘둥79,여기에 자주 카공하러 와요 여자화장실 엄청 아늑하고 청결해서 좋아요,1
